tag_clean,semantic_category,semantic_match_reason,n_uses,n_movies,n_users,top_user_uses,top_user_share,pct_movies,idf,passes_statistical_filters,is_reliable_tag,hard_rejection_reason,semantic_rejection_reason,rejection_reason_statistical
librarians,,,17,11,9,5,0.29411764705882354,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
mise en abyme,,,17,11,8,8,0.47058823529411764,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
missed opportunity,,,17,11,14,3,0.17647058823529413,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
multifaceted,,,17,11,7,9,0.5294117647058824,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
not a comedy,,,17,11,12,3,0.17647058823529413,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
street children,,,17,11,10,4,0.23529411764705882,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
tap dance,,,17,11,12,4,0.23529411764705882,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
acrophobia,,,16,11,9,6,0.375,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
city life,,,16,11,15,2,0.125,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
double crossed,,,16,11,6,11,0.6875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
ernst lubitsch,,,16,11,8,6,0.375,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
fugitives,,,16,11,10,5,0.3125,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
fun movie,,,16,11,15,2,0.125,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
great adaptations,,,16,11,6,11,0.6875,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
individuality,,,16,11,7,10,0.625,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
pornographer,,,16,11,6,11,0.6875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
psionic power,,,16,11,6,11,0.6875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
red scare,,,16,11,9,7,0.4375,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
sea voyage,,,16,11,6,11,0.6875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
transition,,,16,11,12,3,0.1875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
trucks,,,16,11,13,3,0.1875,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
amorality,,,15,11,9,6,0.4,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
awakening,,,15,11,8,8,0.5333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
bad boss,,,15,11,9,6,0.4,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
banter,,,15,11,12,4,0.26666666666666666,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
children's,,,15,11,10,5,0.3333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
david cross,,,15,11,14,2,0.13333333333333333,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
estonia,,,15,11,11,4,0.26666666666666666,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
extreme sports,,,15,11,6,10,0.6666666666666666,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
femininity,,,15,11,10,6,0.4,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
forensic evidence,,,15,11,7,9,0.6,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
generations conflict,,,15,11,5,11,0.7333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
giovanni ribisi,,,15,11,10,3,0.2,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
infestation,,,15,11,7,7,0.4666666666666667,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
jessica lange,,,15,11,12,4,0.26666666666666666,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
kidnapped child,,,15,11,11,2,0.13333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
love potion,,,15,11,5,11,0.7333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
lovers on the lam,,,15,11,4,8,0.5333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
male stripper,,,15,11,7,8,0.5333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
mediocre sequel,,,15,11,6,9,0.6,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
new york subway,,,15,11,5,11,0.7333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
routine,,,15,11,10,6,0.4,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
sex work,,,15,11,8,8,0.5333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
stirring,,,15,11,7,9,0.6,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
succubus,,,15,11,7,9,0.6,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
trans director,,,15,11,5,11,0.7333333333333333,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
tropical,,,15,11,10,3,0.2,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
wiretap,,,15,11,5,10,0.6666666666666666,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
13th century,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
amazing!,,,14,11,13,2,0.14285714285714285,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
author:michael crichton,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
bisexual director,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
call center,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
child pornography,,,14,11,7,8,0.5714285714285714,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
city country contrast,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
counterfeiter,,,14,11,5,9,0.6428571428571429,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
cupboard,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
defense lawyer,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
diamond mine,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
eastern front,,,14,11,6,6,0.42857142857142855,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
egyptology,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
footage,,,14,11,7,7,0.5,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
gymnast,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
homosexual kiss,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
housing project,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
insurance company,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
insurrection,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
john lennon,,,14,11,9,5,0.35714285714285715,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
justice league,,,14,11,8,6,0.42857142857142855,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
laziness,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
martial arts tournament,,,14,11,6,9,0.6428571428571429,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
modern,,,14,11,13,2,0.14285714285714285,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
overcoming,,,14,11,8,5,0.35714285714285715,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
playwright:shakespeare,,,14,11,9,5,0.35714285714285715,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
psychoanalyst,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
rain forest,,,14,11,8,7,0.5,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
rescue team,,,14,11,4,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
restraining order,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
richard pryor,,,14,11,9,3,0.21428571428571427,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
run,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
russians,,,14,11,10,3,0.21428571428571427,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
sex change,,,14,11,5,9,0.6428571428571429,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
sitcom,,,14,11,8,6,0.42857142857142855,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
spontaneous combustion,,,14,11,6,9,0.6428571428571429,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
teen suicide,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
terrorist bombing,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
to see: superhero,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
transcendence,,,14,11,5,10,0.7142857142857143,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
traveling salesman,,,14,11,4,11,0.7857142857142857,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
unfunny comedy,,,14,11,13,2,0.14285714285714285,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
very funny!,,,14,11,9,5,0.35714285714285715,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
vulnerability,,,14,11,11,3,0.21428571428571427,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
adulthood,,,13,11,11,2,0.15384615384615385,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
arranged marriages,,,13,11,6,7,0.5384615384615384,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
big band,,,13,11,5,8,0.6153846153846154,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
big pharma,,,13,11,10,3,0.23076923076923078,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
binge drinking,,,13,11,5,9,0.6923076923076923,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
bitten by a zombie,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
bodily dismemberment,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
breast sucking,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
chauvinism,,,13,11,7,6,0.46153846153846156,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
child shot in the head,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
child uses a gun,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
conquest,,,13,11,4,9,0.6923076923076923,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
contaminated water,,,13,11,4,9,0.6923076923076923,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
current,,,13,11,8,4,0.3076923076923077,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
david lean,,,13,11,8,4,0.3076923076923077,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
desert planet,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
down on their luck,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
environmental propaganda,,,13,11,4,10,0.7692307692307693,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
equal rights,,,13,11,8,4,0.3076923076923077,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
exodus,,,13,11,6,8,0.6153846153846154,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
fear of dying,,,13,11,5,9,0.6923076923076923,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
fertility,,,13,11,6,8,0.6153846153846154,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
forced prostitution,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
hallmark channel production,,,13,11,7,7,0.5384615384615384,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
halloween series,,,13,11,2,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,person_name_like,
heart condition,,,13,11,4,10,0.7692307692307693,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
hostage drama,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
internet dating,,,13,11,5,9,0.6923076923076923,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
killer dog,,,13,11,4,10,0.7692307692307693,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
lisp,,,13,11,3,10,0.7692307692307693,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
location,,,13,11,9,5,0.38461538461538464,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
los angeles police department,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
lullaby,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
lush,,,13,11,9,4,0.3076923076923077,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
lyrics,,,13,11,6,7,0.5384615384615384,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
mob enforcer,,,13,11,4,10,0.7692307692307693,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
monster as victim,,,13,11,3,11,0.8461538461538461,0.0005108200984489644,8.49252814770021,False,False,,semantic_category_missing,
